record_id,doi,series,year,crossref_container,crossref_issn,series_is_J041,issn_is_glss,not_gerontological_issn,container_is_glss,year_in_glss_era,crossref_years,title
98697,10.1300/j041v11n01_01,J041,2000,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,2000,"Alcohol, tobacco, and pharmaceutical industry funding: Considerations for organizations serving lesbian, gay, bisexual, and transgender communities"
98698,10.1300/j041v10n03_02,J041,2000,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,"1999,2008",Ethical Issues in the Mental Health Treatment of Gender Dysphoric Adolescents
98699,10.1300/j041v10n01_06,J041,2000,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,"1999,2008",It’s all a matter of attitude: Creating and maintaining receptive services for sexual minority families
98700,10.1300/j041v11n01_04,J041,2000,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,2000,Domestic abuse and hiv-risk behavior in latin american men who have sex with men in new york city
98701,10.1300/j041v11n02_03,J041,2000,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,2000,Filial Bereavement: Midlife Lesbian Daughters and Intersubjective Thoughts
98702,10.1300/j041v11n01_06,J041,2000,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,2000,Hate crimes: Including the field of mental health in the debate
98703,10.1300/j041v12n01_07,J041,2000,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,2000,Illusions of intimacy
98704,10.1300/j041v11n04_06,J041,2000,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,"2000,2008",Cyber counseling for queer clients and clinicians
98705,10.1300/j041v11n02_07,J041,2000,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,2000,Family Support Patterns for Midlife Lesbians: Recollections of a Lesbian Couple 1971-1997
98706,10.1300/j041v10n01_01,J041,2000,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,"1999,2008",Out in this world: The social and legal context of gay and lesbian families
98707,10.1300/j041v12n01_10,J041,2000,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,2000,New directions for research examining sexual trauma histories of gay men
98708,10.1300/j041v10n02_01,J041,2000,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,"1999,2008",Growth Inducing Conflict Resolution Strategies as a Means of Reducing the Impact of Discordant Outness on Relationship Satisfaction
98709,10.1300/j041v10n01_05,J041,2000,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,"1999,2008",Familism and the adoption option for gay and lesbian parents
98710,10.1300/j041v11n04_01,J041,2000,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,"2000,2008",Gay men and lesbians as adoptive parents
98711,10.1300/j041v11n04_04,J041,2000,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,"2000,2008",Thinking versus acting: Assessing the relationship between heterosexual attitudes and behaviors toward homosexuals
98712,10.1300/j041v11n02_06,J041,2000,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,2000,Midlife Lesbian Parenting
98713,10.1300/j041v12n01_06,J041,2000,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,2000,Beneath contempt: The mistreatment of non-traditional/gender atypical boys
98714,10.1300/j041v10n02_03,J041,2000,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,"1999,2008",Childhood Sexual Abuse and Domestic Violence: A Support Group for Latino Gay Men and Lesbians
98715,10.1300/j041v11n01_02,J041,2000,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,2000,"Mental health impact of child sexual abuse, rape, intimate partner violence, and hate crimes in the national lesbian health care survey"
98716,10.1300/j041v11n01_05,J041,2000,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,2000,Reflections on 22 years of practice with gay men
98717,10.1300/j041v11n01_03,J041,2000,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,"2000,2008",Comparing lesbians’ and heterosexual women’s mental health: A multi-site survey
98718,10.1300/j041v10n01_04,J041,2000,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,"1999,2008",Raising our sons: Gay men as fathers
98719,10.1300/j041v12n01_02,J041,2000,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,2000,Childhood sexual trauma in gay men: Social context and the imprinted arousal pattern
98720,10.1300/j041v11n04_05,J041,2000,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,"2000,2008","From fragmentation to integration: Affirming the identities of culturally diverse, mentally Ill lesbians and gay men"
98721,10.1300/j041v10n01_02,J041,2000,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,"1999,2008",Lesbian families: Achieving motherhood
98722,10.1300/j041v12n01_03,J041,2000,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,2000,Phase oriented psychotherapy for gay men recovering from trauma
98723,10.1300/j041v12n01_01,J041,2000,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,2000,Introduction: Integrating the experience of childhood sexual trauma in gay men
98724,10.1300/j041v10n03_07,J041,2000,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,"1999,2008",Group Work Practice with Transgendered Male to Female Sex Workers
98725,10.1300/j041v10n01_03,J041,2000,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,"1999,2008",Policy alternatives for a diverse community: Lesbians and family law
98726,10.1300/j041v10n03_08,J041,2000,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,"1999,2008",Practice with Transgendered Youth and Their Families
98727,10.1300/j041v10n03_01,J041,2000,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,"1999,2008",Knowledge for Practice with Transgendered Persons
98728,10.1300/j041v09n01_05,J041,1999,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,1999,Taking research findings beyond the journals
98729,10.1300/j041v09n01_02,J041,1999,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,1999,The needs of older lesbians and gay men in Chicago
98730,10.1300/j041v09n01_06,J041,1999,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,1999,Organizing in the lesbian community to confront lesbian battering
98731,10.1300/j041v09n01_04,J041,1999,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,1999,Domestic violence among same sex partners in Puerto Rico: Implications for HIV intervention
98732,10.1300/j041v09n01_03,J041,1999,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,1999,"A comparative study of relational interconnectedness, merger, and ego development in lesbian, gay male, and heterosexual couples"
98733,10.1300/j041v09n01_01,J041,1999,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,1999,"The social support needs of older lesbians, gay men, and bisexuals"
98734,10.1300/j041v09n02_01,J041,1999,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,1999,A panoply of roles: Sexual and gender diversity in contemporary thailand
98735,10.1300/j041v09n04_04,J041,1999,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,1999,Developing a social constructionist therapy approach for gay men and their families in hong kong
98736,10.1300/j041v09n02_04,J041,1999,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,1999,Increasingly gay self-representations of male-male sexual experiences in Thailand
98737,10.1300/j041v09n04_01,J041,1999,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,1999,Social workers’ and counselors’ understanding of lesbian needs
98738,10.1300/j041v09n02_07,J041,1999,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,1999,Rehearsing Gender and Sexuality in Modern Thailand: Masculinity and Male-Male Sex Behaviours
98739,10.1300/j041v09n02_03,J041,1999,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,1999,HIV/AIDS Projects with and for Gay Men in Northern Thailand
98740,10.1300/j041v09n02_05,J041,1999,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,1999,Masculinity and Tom Identity in Thailand
98741,10.1300/j041v09n04_03,J041,1999,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,1999,Attitudes and behaviors of social work students toward lesbian and gay male clients: Can panel presentations make a difference?
98742,10.1300/j041v09n02_06,J041,1999,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,1999,Transformations of Transgender: The case of the thai kathoey
98743,10.1300/j041v09n04_02,J041,1999,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,"1999,2008",Health and well-being for late middle-aged and old lesbians in a rural area
98744,10.1300/j041v09n04_05,J041,1999,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,1999,"The youth and aids projects: School and community outreach for gay, lesbian, bisexual, and transgender youth"
98745,10.1300/j041v09n04_06,J041,1999,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,1999,Reparative therapy for gays and lesbians
98746,10.1300/j041v09n02_08,J041,1999,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,1999,"The Friends Thou Hast: Support Systems for Male Commercial Sex Workers in Pattaya, Thailand"
98747,10.1300/j041v09n02_02,J041,1999,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,1999,Same-sex sexual experience in Thailand
98748,10.1300/j041v09n02_09,J041,1999,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,1999,"Between Money, Morality and Masculinity: Bar-Based Male Sex Work in Chiang Mai"
98749,10.1300/j041v08n04_04,J041,1998,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,1998,"Lesbian therapists and lesbian clients: Therapeutic and practical considerations, with implications for private practice"
98750,10.1300/j041v08n04_07,J041,1998,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,1998,Treatment planning for gay and lesbian clients
98751,10.1300/j041v08n04_01,J041,1998,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,1998,Introduction
98752,10.1300/j041v08n04_06,J041,1998,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,1998,Boundary issues in gay and lesbian psychotherapy relationships
98753,10.1300/j041v08n04_05,J041,1998,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,1998,Clinical and practical considerations in private practice with lesbians and gay men of color
98754,10.1300/j041v08n04_03,J041,1998,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,1998,The business of private practice: Marketing strategies for gay and lesbian therapists
98755,10.1300/j041v08n04_02,J041,1998,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,1998,Staying current with gay and lesbian research and practice knowledge
98756,10.1300/j041v07n03_07,J041,1998,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,"1997,2008",The impact of electronic networking on the lesbian and gay community
98757,10.1300/j041v08n02_01,J041,1998,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,1998,Sexual identities and complementarity in lesbian and gay male relationships
98758,10.1300/j041v08n03_02,J041,1998,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,1998,"Conceptualizing violence against gay, lesbian, bisexual, intersexual, and transgendered people"
98759,10.1300/j041v07n03_05,J041,1998,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,"1997,2008",Social conflict among “gay” men in a small(er) southern town
98761,10.1300/j041v08n02_05,J041,1998,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,1998,Studying the experiences of gay and lesbian youth
98762,10.1300/j041v08n03_04,J041,1998,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,1998,Violence and lesbian and gay youth
98763,10.1300/j041v07n04_04,J041,1998,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,"1997,2008","Learning lessons from school: Homophobia, heterosexism, and the construction of failure"
98764,10.1300/j041v08n01_04,J041,1998,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,1998,When seronegative gay male therapists work with seronegative gay male clients: Countertransference is sues in time-limited group psychotherapy
98765,10.1300/j041v07n04_06,J041,1998,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,"1997,2008",Coming out in a school setting: Former students’ experiences and opinions about disclosure
98766,10.1300/j041v08n03_09,J041,1998,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,1998,Homosexuality and Latinos/as: Towards an integration of identities
98767,10.1300/j041v07n03_01,J041,1998,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,"1997,2008",Lesbians and gay men in the country: Practice implications for rural social workers
98768,10.1300/j041v07n04_03,J041,1998,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,"1997,2008",Learning to be invisible: Female sexual minority students in america’s public high schools
98769,10.1300/j041v07n04_07,J041,1998,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,"1997,2008",The sound of silence: Public school response to the needs of gay and lesbian youth
98771,10.1300/j041v08n03_06,J041,1998,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,1998,Wedded to the status quo: Same-Sex marriage after Baehv v. Lewin
98772,10.1300/j041v07n04_01,J041,1998,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,"1997,2008","Career development of lesbian and gay youth: Effects of sexual orientation, coming out, and homophobia"
98773,10.1300/j041v07n03_06,J041,1998,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,"1997,2008",Rural lesbian mothers and their families
98775,10.1300/j041v07n03_10,J041,1998,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,"1997,2008",Somehow i know there is another one like me
98776,10.1300/j041v08n03_03,J041,1998,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,1998,Hate crimes motivated by sexual orientation: Police reporting and training
98777,10.1300/j041v08n01_05,J041,1998,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,1998,The challenge of staying HIV-negative for latin american immigrants
98778,10.1300/j041v08n01_01,J041,1998,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,1998,Coming out in the AIDS era: One HIV-negative gay man’s story
98779,10.1300/j041v07n03_08,J041,1998,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,"1997,2008",Portraits of social services programs for rural sexual minorities
98780,10.1300/j041v07n04_02,J041,1998,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,"1997,2008","I will survive: Lesbian, gay, and bisexual youths’ experience of high school"
98781,10.1300/j041v08n03_07,J041,1998,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,1998,"Working against discrimination: Gay, lesbian and bisexual people on the job"
98782,10.1300/j041v07n03_03,J041,1998,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,"1997,2008","Rural lesbians and gays: Public perceptions, worker perceptions, and service delivery"
98783,10.1300/j041v07n03_04,J041,1998,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,"1997,2008",Rural HIV/AIDS social services for gays and lesbians
98784,10.1300/j041v08n02_04,J041,1998,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,1998,Negative consequences: Issues for HIV-Negative Gay/Bisexual men
98785,10.1300/j041v08n01_07,J041,1998,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,1998,New drugs and HIV risk taking: Observations of therapists who work with HIV-negative gay Men
98786,10.1300/j041v07n03_02,J041,1998,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,"1997,2008",Working with larger systems: Rural lesbians and gays
98787,10.1300/j041v08n03_08,J041,1998,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,1998,"Mujer, latina, lesbiana-notes on the multidimensionality of economic and sociopolitical injustice"
98788,10.1300/j041v08n01_03,J041,1998,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,1998,A time limited group model for hiv-negative gay men
98789,10.1300/j041v08n01_06,J041,1998,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,1998,Discursive condoms in the age of AIDS: Queer(y)ing HIV prevention
98790,10.1300/j041v08n02_02,J041,1998,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,1998,Experiences of gay and lesbian teachers and parents with coming out in a school setting
98791,10.1300/j041v08n01_02,J041,1998,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,1998,An AIDS educator’s seroconversion: Education is not enough
98792,10.1300/j041v07n04_05,J041,1998,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,"1997,2008",Beyond high school: Heterosexuals’ self-reported anti-gay/lesbian behaviors and attitudes
98793,10.1300/j041v08n03_05,J041,1998,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,1998,Prevalence of suicide attempts and suicidal ideation among lesbian and gay youth
98794,10.1300/j041v08n02_03,J041,1998,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,1998,Social supports among vietnamese american gay men
98795,10.1300/j041v06n02_03,J041,1997,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,1997,Gender selection in two American Indian tribes
98796,10.1300/j041v06n02_08,J041,1997,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,1997,AIDS prevention in a rural American Indian population: A collaborative effort between community and providers
98797,10.1300/j041v06n02_06,J041,1997,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,1997,That's what they say: The implications of American Indian gay and lesbian literature for social service workers
98798,10.1300/j041v06n02_01,J041,1997,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,1997,Introduction
98799,10.1300/j041v06n02_05,J041,1997,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,1997,Urban lesbian and gay American Indian identity: Implications for mental health service delivery
98800,10.1300/j041v06n02_04,J041,1997,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,1997,American Indian lesbians and gays: An exploratory study
98801,10.1300/j041v06n02_07,J041,1997,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,1997,Developing aids services for native Americans: Rural and urban contrasts
98802,10.1300/j041v06n02_02,J041,1997,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,1997,"Women and men, not-men and not-women, lesbians and gays: American Indian gender style alternatives"
98803,10.1300/j041v06n03_05,J041,1997,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,1997,Collaboration between youth and adults in a support group for gay and lesbian youth
98804,10.1300/j041v07n02_05,J041,1997,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,1997,Excerpts from a diary
98805,10.1300/j041v06n03_01,J041,1997,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,1997,Gay male aging: A review of the literature
98806,10.1300/j041v07n02_13,J041,1997,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,1997,Conclusion: Mental health considerations of gay widowers
98807,10.1300/j041v07n01_02,J041,1997,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,"1997,2008",A genogrid for couples
98809,10.1300/j041v07n01_06,J041,1997,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,"1997,2008",Gay and lesbian parenting: A unique opportunity for sexual minority research
98810,10.1300/j041v06n04_03,J041,1997,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,1997,Being a gay or lesbian professional in a psychiatric hospital for adolescents
98811,10.1300/j041v06n03_02,J041,1997,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,1997,Successful aging in the middle-aged gay man: A contribution to developmental theory
98812,10.1300/j041v06n04_08,J041,1997,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,1997,A conversation with Malcolm Boyd and Mark Thompson
98813,10.1300/j041v06n04_01,J041,1997,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,1997,Lesbian and gay professionals in the closet: Do they serve or only hide?
98814,10.1300/j041v06n04_02,J041,1997,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,1997,Coming out issues of gay and lesbian mental health professionals in voluntary and involuntary settings
98815,10.1300/j041v06n01_06,J041,1997,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,"1997,2008",Realities and hopes for older gay males
98816,10.1300/j041v07n02_04,J041,1997,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,1997,Postcard from grief
98817,10.1300/j041v07n02_10,J041,1997,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,1997,Trading places: A hillside chat with don bachardy
98818,10.1300/j041v06n04_04,J041,1997,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,1997,A catholic perspective on gay priestly ministry from the closet
98819,10.1300/j041v07n02_07,J041,1997,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,1997,Tracing time
98820,10.1300/j041v07n02_11,J041,1997,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,1997,Going it alone
98821,10.1300/j041v07n02_03,J041,1997,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,1997,Do you have a partner?
98822,10.1300/j041v07n02_12,J041,1997,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,1997,I’m not done yet
98823,10.1300/j041v06n03_04,J041,1997,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,1997,"Why lesbians choose therapy: Presenting problems, attitudes, and political concerns"
98824,10.1300/j041v06n03_03,J041,1997,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,1997,"Growing up with a “spoiled identity”: Lesbian, gay and bisexual youth at risk"
98825,10.1300/j041v07n02_09,J041,1997,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,1997,A dream is more than a wish your heart makes
98826,10.1300/j041v06n01_02,J041,1997,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,"1997,2008",The wisdom of non-heterosexually based senior housing and related services
98827,10.1300/j041v06n01_03,J041,1997,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,"1997,2008",Playing BINGO with the Best of Them
98828,10.1300/j041v06n04_05,J041,1997,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,1997,Personal reflections on closeted helping professionals
98829,10.1300/j041v06n01_07,J041,1997,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,"1997,2008",The story of carrie and anne: Long-term care crisis
98830,10.1300/j041v06n01_04,J041,1997,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,"1997,2008",Staff development for working with lesbian and gay elders
98831,10.1300/j041v07n01_03,J041,1997,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,"1997,2008",Lesbian mothers: A descriptive study of a distinctive family structure
98832,10.1300/j041v06n03_06,J041,1997,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,1997,One view of the domestic partnership debate
98834,10.1300/j041v06n04_07,J041,1997,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,1997,A client perspective on therapist self-disclosure
98835,10.1300/j041v06n01_01,J041,1997,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,"1997,2008",Gay and lesbian elderly: Historical overview and implications for social work practice
98836,10.1300/j041v07n01_05,J041,1997,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,"1997,2008",Gay men with AIDS in rural america
98837,10.1300/j041v07n02_08,J041,1997,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,1997,The merry widower
98838,10.1300/j041v07n01_07,J041,1997,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,"1997,2008",Responding to Non-HIV invisible chronic illness within the gay male community
98839,10.1300/j041v06n01_05,J041,1997,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,"1997,2008",Maturing gay men: A framework for social service assessment and intervention
98840,10.1300/j041v07n01_04,J041,1997,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,"1997,2008",Les ms: Creating an education and support group for lesbians
98841,10.1300/j041v06n04_06,J041,1997,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,1997,Reflections on closeted helping professionals: Another view
98842,10.1300/j041v07n01_01,J041,1997,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,"1997,2008",Factors contributing to the termination of long-term gay male relationships
98843,10.1300/j041v07n02_02,J041,1997,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,1997,Surviving a partner’s death deeply in the closet
98844,10.1300/j041v06n01_08,J041,1997,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,"1997,2008",Jim: Coming out at age sixty-two
98845,10.1300/j041v06n01_09,J041,1997,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,"1997,2008",Yvonne and helen: Finding a way to trust
98846,10.1300/j041v03n04_07,J041,1996,Journal of Gay &amp; Lesbian Social Services,"1053-8720,1540-4056",True,True,True,True,True,"1995,2008",Reflections on living with aids
