author_id,name,reason
8230,"SPLAVER, G",paper_has_no_doi
8231,"BERMAN, AM",paper_has_no_doi
8232,"BERNARD, D",orphaned_row_no_links
8233,"BERNARDINI, R",paper_has_no_doi
8234,"BERRY, TJ",paper_has_no_doi
8237,"BIAGI, E",paper_has_no_doi
8238,"BLACK, DB",paper_has_no_doi
8239,"SNYDER, LJ",paper_has_no_doi
8240,"TALLY, P",paper_has_no_doi
8241,"BLOCHBERGER, CW",paper_has_no_doi
8242,"BLOOMFIELD, T",paper_has_no_doi
8243,"BLUM, JE",paper_has_no_doi
8244,"BLUM, SE",paper_has_no_doi
8245,"BOETH, C",paper_has_no_doi
8246,"MORRELL, WL",paper_has_no_doi
8247,"BOOTH, M",paper_has_no_doi
8248,"BOWIE, SI",paper_has_no_doi
8251,"WARNER, J",paper_has_no_doi
8252,"BRANDON, SS",paper_has_no_doi
8253,"BREARLEY, JM",paper_has_no_doi
8254,"BRECKINRIDGE, SP",crossref_initials_only
8255,"BRIGGS, TL",paper_has_no_doi
8256,"BROECK, ET",paper_has_no_doi
8257,"BRONSON, M",paper_has_no_doi
8261,"BRUNIG, J",paper_has_no_doi
8262,"BUCK, TL",paper_has_no_doi
8264,"BUNNELL, SD",paper_has_no_doi
8266,"BUTLER, EM","papers_disagree: Butler, Elizabeth M. | Butler, Elizabeth Mitcham"
8267,"BUTLER, H",paper_has_no_doi
8268,"CARLOCK, CJ",paper_has_no_doi
8270,"CARROLL, NK",paper_has_no_doi
8271,"CARTER, LG",paper_has_no_doi
8274,"CHARBONNEAU, B",paper_has_no_doi
8275,"COLLEY, P",paper_has_no_doi
8277,"CHOPRA, RM",paper_has_no_doi
8278,"CHOUGH, SK",paper_has_no_doi
8279,"CHUNDER, PC",paper_has_no_doi
8280,"CLABURN, WE",paper_has_no_doi
8282,"CLAYTON, SH",paper_has_no_doi
8283,"DUNBAR, RLM",paper_has_no_doi
8284,"CLINE, LJ",paper_has_no_doi
8285,"COHN, HM",paper_has_no_doi
8287,"COLPITTS, JC",paper_has_no_doi
8290,"CULLEY, JD",paper_has_no_doi
8291,"HEALY, DF",paper_has_no_doi
8292,"SETTLES, BH",paper_has_no_doi
8293,"VANNAME, JB",paper_has_no_doi
8295,"DALE, J",paper_has_no_doi
8296,"DAOUST, MP",paper_has_no_doi
8297,"DAVIS, I",paper_has_no_doi
8298,"DAVIS, LF",paper_has_no_doi
8299,"DAVISWALLACE, JL",paper_has_no_doi
8300,"DEAN, WR",paper_has_no_doi
8301,"DESHPANDE, SH",paper_has_no_doi
8302,"DWIVEDI, CB",paper_has_no_doi
8303,"EDWARDS, JD",paper_has_no_doi
8304,"ELIAS, P",paper_has_no_doi
8305,"ELLIS, J",paper_has_no_doi
8306,"ELLS, JB",paper_has_no_doi
8309,"EVERITT, A",paper_has_no_doi
8310,"FARMER, M",paper_has_no_doi
8311,"HOLGATE, E",paper_has_no_doi
8312,"KEIDAN, O",paper_has_no_doi
8313,"FLYNN, A",paper_has_no_doi
8314,"FELICE, SA",paper_has_no_doi
8318,"BOUNDS, RL",paper_has_no_doi
8319,"FIDDLER, P",paper_has_no_doi
8320,"FINCKE, CD",paper_has_no_doi
8321,"FISHER, R","papers_disagree: Fisher, Raymond | Fisher, Robert"
8322,"FLEISHER, AN",paper_has_no_doi
8323,"FOX, RG",paper_has_no_doi
8324,"FOX, V",paper_has_no_doi
8325,"FRANKEL, IJ",paper_has_no_doi
8326,"FRIEL, KT",paper_has_no_doi
8328,"GABBITAS, E",paper_has_no_doi
8331,"GARDENER, D",paper_has_no_doi
8334,"GELLERT, ML",paper_has_no_doi
8335,"GEMSON, BL",paper_has_no_doi
8338,"GIORDANO, PC",paper_has_no_doi
8339,"GODFREY, L",paper_has_no_doi
8340,"MCGUINNESS, B",paper_has_no_doi
8341,"ROWLANDS, JH",paper_has_no_doi
8343,"SCHUTZ, ML",paper_has_no_doi
8344,"GREEN, LJ",paper_has_no_doi
8345,"GREEN, M",paper_has_no_doi
8350,"GROVES, PA",orphaned_row_no_links
8353,"GUTTSMAN, WL",paper_has_no_doi
8354,"LANDGRAF, BJ",paper_has_no_doi
8356,"HALPERIN, MJ",paper_has_no_doi
8357,"HAMILTON, M",paper_has_no_doi
8358,"HAQ, E",paper_has_no_doi
8359,"HARRIS, C",paper_has_no_doi
8360,"HARRIS, HA",paper_has_no_doi
8361,"HARRIS, LH",paper_has_no_doi
8363,"HEYWOOD, JS",paper_has_no_doi
8364,"HICKS, CJ",paper_has_no_doi
8368,"HOWARD, A",paper_has_no_doi
8369,"SKERL, JA",paper_has_no_doi
8370,"HUDGENS, AJ",paper_has_no_doi
8372,"ILINITCH, RC",paper_has_no_doi
8373,"TITUS, MP",paper_has_no_doi
8374,"ISAACS, LD",paper_has_no_doi
8376,"JAN, LJ",paper_has_no_doi
8378,"JOFFE, SA",paper_has_no_doi
8379,"JOHNSON, BJ",paper_has_no_doi
8380,"JOHNSON, M","papers_disagree: Johnson, Marva | Johnson, Myles"
8382,"JORAPUR, PB",paper_has_no_doi
8384,"KEILL, SL",paper_has_no_doi
8386,"KELLEY, VR",sibling_same_surname_on_paper
8387,"KELLEY, PL",paper_has_no_doi
8388,"GAURON, EF",paper_has_no_doi
8389,"RAWLINGS, EI",paper_has_no_doi
8391,"KIDORF, IW",paper_has_no_doi
8392,"KILBY, AB",paper_has_no_doi
8394,"KILMAN, K",orphaned_row_no_links
8395,"KIMBALL, D",paper_has_no_doi
8396,"KLAR, H",paper_has_no_doi
8397,"KLEIN, ZE",paper_has_no_doi
8398,"KUNDU, R",paper_has_no_doi
8399,"GHOSH, R",paper_has_no_doi
8400,"KURTZ, JJ",paper_has_no_doi
8401,"KYLE, DG",paper_has_no_doi
8404,"LASKER, MA",paper_has_no_doi
8405,"LAWTON, R",paper_has_no_doi
8406,"LEEPER, C",paper_has_no_doi
8407,"LEIBOWITZ, M",paper_has_no_doi
8408,"LEISSNER, A",paper_has_no_doi
8410,"LEVINE, SA",paper_has_no_doi
8414,"LIM, CD",paper_has_no_doi
8415,"LOCKLEAR, HH",paper_has_no_doi
8416,"LOFTUS, GR",paper_has_no_doi
8418,"LOVETT, R",paper_has_no_doi
8419,"GOLD, I",paper_has_no_doi
8423,"GREENE, DR",paper_has_no_doi
8424,"MACIA, J",paper_has_no_doi
8426,"MAHONEY, SN",paper_has_no_doi
8428,"MANGIARDI, E",paper_has_no_doi
8429,"MATTHEWS, GR",paper_has_no_doi
8431,"MAVROGENES, NA",paper_has_no_doi
8432,"HANSON, EF",paper_has_no_doi
8433,"WINKLEY, CK",paper_has_no_doi
8434,"MCALLISTER, LW",paper_has_no_doi
8435,"MCCOLLOUGH, BJ",paper_has_no_doi
8438,"MEARES, PA",paper_has_no_doi
8439,"MEHTA, V",paper_has_no_doi
8443,"MICHAELS, DM",paper_has_no_doi
8445,"MILLER, MC",paper_has_no_doi
8446,"MILLER, NB",paper_has_no_doi
8447,"MILOFSKY, JT",paper_has_no_doi
8451,"MORNINGSTAR, B",paper_has_no_doi
8453,"MOTT, J",paper_has_no_doi
8454,"MUKHERJEE, R",paper_has_no_doi
8455,"MURTHY, BS",paper_has_no_doi
8456,"PATRO, GC",paper_has_no_doi
8457,"NAGLER, SF",paper_has_no_doi
8458,"NIEMAN, DA",paper_has_no_doi
8459,"HOOPS, A",paper_has_no_doi
8460,"NIEMANTSVERDRIET, V",paper_has_no_doi
8461,"NORTH, J",paper_has_no_doi
8463,"OSGOOD, MH",paper_has_no_doi
8465,"PAGE, MH",paper_has_no_doi
8466,"PAIVA, JFX",crossref_initials_only
8467,"PATCHEN, SJ",paper_has_no_doi
8468,"PATKAR, PP",paper_has_no_doi
8471,"PERRY, FG",paper_has_no_doi
8472,"PESTONJEE, DM",paper_has_no_doi
8473,"SINGH, AP",paper_has_no_doi
8474,"AHMAD, N",paper_has_no_doi
8479,"PILLAI, VN",paper_has_no_doi
8483,"PRUNTY, HE",paper_has_no_doi
8484,"THOMAS, LA",paper_has_no_doi
8487,"QUAID, J",orphaned_row_no_links
8490,"RADOV, CG",paper_has_no_doi
8491,"MASNICK, BR",paper_has_no_doi
8492,"HAUSER, BB",paper_has_no_doi
8494,"RANI, KS",paper_has_no_doi
8498,"RAYNER, P",orphaned_row_no_links
8499,"REARDON, KM",paper_has_no_doi
8500,"REBELLO, LM",paper_has_no_doi
8501,"REDMANTAYLOR, W",paper_has_no_doi
8502,"REICH, EW",paper_has_no_doi
8505,"PLESS, IB",crossref_initials_only
8506,"RICHARDS, RO",paper_has_no_doi
8507,"ROMERO, DP",paper_has_no_doi
8511,"ROSENFELD, DE",paper_has_no_doi
8513,"ROSENZWEIG, C",orphaned_row_no_links
8515,"SALAU, A",paper_has_no_doi
8517,"SATHYAVATHI, K",paper_has_no_doi
8518,"SAXTON, T",paper_has_no_doi
8524,"SCHWARTZ, AC","papers_disagree: Schwartz, Anme C. | Schwartz, Anne C."
8525,"SCOTCH, CB",paper_has_no_doi
8526,"SHAFER, C",orphaned_row_no_links
8529,"SHAW, ML",paper_has_no_doi
8532,"SIGER, LP",orphaned_row_no_links
8533,"SINGH, MP",paper_has_no_doi
8534,"MANDAL, G",paper_has_no_doi
8538,"SOUZA, TAD",paper_has_no_doi
8539,"KIRESUK, TJ",paper_has_no_doi
8540,"SPENCER, B",orphaned_row_no_links
8541,"SPRUNG, S",paper_has_no_doi
8543,"STEWART, CA",paper_has_no_doi
8545,"STRATTON, AW",paper_has_no_doi
8554,"TATA, NH",paper_has_no_doi
8555,"TAYLOR, SS","papers_disagree: Taylor, Shirley S. | Taylor, Shirley Steinzor"
8558,"THOMAS, SA",partial_agreement: Shane A | Shane A.
8561,"TOD, R",paper_has_no_doi
8563,"TORRESGIL, F",paper_has_no_doi
8564,"TRUSZ, GL",paper_has_no_doi
8565,"UNWIN, J",paper_has_no_doi
8566,"VADIES, E",paper_has_no_doi
8567,"HALE, D",paper_has_no_doi
8568,"VANDERPOEL, W",paper_has_no_doi
8569,"VANGROENOU, WW",paper_has_no_doi
8571,"VISWANADHAM, G",paper_has_no_doi
8572,"VOHRA, HR",paper_has_no_doi
8574,"WAINGROW, EE",paper_has_no_doi
8576,"WALKER, N",paper_has_no_doi
8578,"WARNER, JK",paper_has_no_doi
8579,"WATKINS, E",paper_has_no_doi
8581,"WAYELAWTON, SK",paper_has_no_doi
8582,"WEBBER, R",orphaned_row_no_links
8584,"WEINBERG, SJ",paper_has_no_doi
8585,"WEINBERGASHER, N",paper_has_no_doi
8586,"MILLER, PM","papers_disagree: Miller, Patricia M. | Miller, Peter M."
8587,"WHELAN, E",paper_has_no_doi
8588,"WHITAKER, DS",paper_has_no_doi
8589,"WHITAKER, JK",paper_has_no_doi
8590,"WHITEMAN, AD",paper_has_no_doi
8591,"WIENER, ML",paper_has_no_doi
8593,"WIKLER, ME",paper_has_no_doi
8599,"WILLIAMS, KJ",paper_has_no_doi
8600,"WILLIAMS, RL",orphaned_row_no_links
8601,"WINTERSMITH, RF",paper_has_no_doi
8603,"WOLFE, CD",paper_has_no_doi
8605,"WOOD, DL",paper_has_no_doi
8606,"WOODRUFF, WR",paper_has_no_doi
8607,"WOOLF, DA",paper_has_no_doi
8608,"RUDMAN, M",paper_has_no_doi
8611,"YATZKAN, A",paper_has_no_doi
8617,"ABARBANEL, G",paper_has_no_doi
8618,"AGUILAR, I",paper_has_no_doi
8619,"WOOD, VN",paper_has_no_doi
8620,"AIYAR, SP",paper_has_no_doi
8621,"ALAM, SM",paper_has_no_doi
8623,"AMACHER, KA",initials_conflict
8624,"APTE, MD",paper_has_no_doi
8628,"BACKWELL, J",paper_has_no_doi
8629,"BAIG, TA",paper_has_no_doi
8630,"GOPINATH, C",paper_has_no_doi
8636,"BASS, D",paper_has_no_doi
8637,"BAYLEY, MJ",paper_has_no_doi
8641,"BENITEZ, R",paper_has_no_doi
8642,"BERESFORD, P",paper_has_no_doi
8645,"YOUNG, A",paper_has_no_doi
8648,"BHARADWAJ, A",paper_has_no_doi
8649,"BHENDE, AA",paper_has_no_doi
8650,"BOGDAN, R",paper_has_no_doi
8653,"BRISCOE, C",paper_has_no_doi
8654,"BROCKWAY, BS",paper_has_no_doi
8656,"BURGESS, RD",paper_has_no_doi
8657,"BURRILL, GC",paper_has_no_doi
8658,"BURTON, N",paper_has_no_doi
8659,"BUTRYM, ZT",paper_has_no_doi
8660,"CARRIER, J",paper_has_no_doi
8662,"CHESS, S",paper_has_no_doi
8666,"COOK, FL",sibling_same_surname_on_paper
8667,"COOK, TD",sibling_same_surname_on_paper
8668,"KRANTZLER, B",paper_has_no_doi
8670,"CORREA, CM",paper_has_no_doi
8671,"COULSON, M",paper_has_no_doi
8680,"DELANEY, TJ",paper_has_no_doi
8682,"DESBOROUGH, C",paper_has_no_doi
8683,"DESHPANDE, CD",paper_has_no_doi
8684,"DICKSON, DT",paper_has_no_doi
8688,"KNUDTEN, RD",sibling_same_surname_on_paper
8690,"KNUDTEN, MS",sibling_same_surname_on_paper
8691,"DSOUZA, VS",paper_has_no_doi
8697,"ELKIN, H",paper_has_no_doi
8698,"ELLIS, JAN",paper_has_no_doi
8699,"BRYANT, VE",paper_has_no_doi
8701,"FARRIS, LS",paper_has_no_doi
8704,"FAZIO, RT",paper_has_no_doi
8705,"HUDAK, MT",paper_has_no_doi
8706,"ZIVOTOFSKY, E",paper_has_no_doi
8710,"FITZGERALD, FT",paper_has_no_doi
8711,"FOGEL, D",paper_has_no_doi
8712,"FOGELMAN, K",paper_has_no_doi
8713,"FORDER, A",paper_has_no_doi
8718,"FINNEGAN, LP",paper_has_no_doi
8719,"FREESTON, B",paper_has_no_doi
8726,"FRUIN, DJ",paper_has_no_doi
8727,"GOLDEN, KM",paper_has_no_doi
8728,"GOPI, KN",paper_has_no_doi
8730,"GORIAWALLA, NM",paper_has_no_doi
8731,"GRAHAM, H",paper_has_no_doi
8739,"LUCAS, ME",paper_has_no_doi
8740,"HARVEY, M",paper_has_no_doi
8741,"HASAN, SN",paper_has_no_doi
8742,"HAYES, J",paper_has_no_doi
8745,"HENDERSON, HE",paper_has_no_doi
8747,"HESKETH, JL",paper_has_no_doi
8749,"HIRSCH, S","papers_disagree: Hirsch, Sidney | Hirsch, Suzanne"
8753,"HOKENSTAD, DJ",sibling_same_surname_on_paper
8757,"HUDSON, B",paper_has_no_doi
8759,"JOHNSON, AS","papers_disagree: Johnson, A. Sidney | Johnson, Ann Stirling"
8760,"JOHNSON, BS",paper_has_no_doi
8766,"SAIDEL, BH",paper_has_no_doi
8767,"KARNA, MN",paper_has_no_doi
8768,"KAUFMAN, M",paper_has_no_doi
8773,"KHANNA, PC",paper_has_no_doi
8777,"KILLEEN, MR",paper_has_no_doi
8778,"JACOBS, CL",paper_has_no_doi
8780,"OSMALOV, MJ",paper_has_no_doi
8781,"KNEE, RI",paper_has_no_doi
8782,"KOGUT, A",paper_has_no_doi
8784,"KOWALSKI, NC",paper_has_no_doi
8786,"KULKARNI, A",paper_has_no_doi
8787,"KUMAR, R",paper_has_no_doi
8788,"LAL, AK",paper_has_no_doi
8795,"MADDIGAN, RF",paper_has_no_doi
8796,"WATSON, CG",paper_has_no_doi
8798,"MAHAFFEY, M",paper_has_no_doi
8804,"MCCLOUD, R",paper_has_no_doi
8807,"MEDHORA, PB",paper_has_no_doi
8808,"MEHTA, P",paper_has_no_doi
8810,"MERRIAM, IC",paper_has_no_doi
8811,"MILLER, E","papers_disagree: Miller, Emily | Miller, Eunice"
8814,"MODAK, U",paper_has_no_doi
8815,"MONGER, M",paper_has_no_doi
8817,"MOSS, AF",paper_has_no_doi
8821,"NORTH, M",paper_has_no_doi
8823,"PAIPANANDIKAR, VA",paper_has_no_doi
8827,"PFEFFER, D",paper_has_no_doi
8828,"PIMPLEY, PN",paper_has_no_doi
8831,"POPPLESTONE, G",paper_has_no_doi
8832,"PRASADRAO, CR",paper_has_no_doi
8833,"RANGARAO, K",paper_has_no_doi
8834,"PREMI, KK",paper_has_no_doi
8835,"PRITLOVE, JH",paper_has_no_doi
8837,"QUARTARO, EG",paper_has_no_doi
8838,"HUTCHISON, RR",paper_has_no_doi
8839,"QUINN, P","papers_disagree: Quinn, Patricia | Quinn, Peggy"
8840,"RACINE, DP",paper_has_no_doi
8841,"BARAH, BC",paper_has_no_doi
8843,"RANI, K",paper_has_no_doi
8844,"RAO, UA",paper_has_no_doi
8845,"REDFERN, M",paper_has_no_doi
8847,"COLEMAN, KM",paper_has_no_doi
8850,"ROSEN, CE",paper_has_no_doi
8851,"ROSENMAN, L",paper_has_no_doi
8853,"RUPANDE, S",paper_has_no_doi
8860,"SANK, LI",paper_has_no_doi
8862,"SAWBRIDGE, P",paper_has_no_doi
8863,"CARRILINE, M",paper_has_no_doi
8864,"SCHAEFER, C",paper_has_no_doi
8865,"SCHERRER, JL",paper_has_no_doi
8869,"SCHUYLER, M",paper_has_no_doi
8876,"SIEH, M",paper_has_no_doi
8878,"SILVER, SN",paper_has_no_doi
8879,"SINGHAL, S",paper_has_no_doi
8880,"SIVARAMAKRISHNAN, KC",paper_has_no_doi
8881,"SMITH, EA","papers_disagree: Smith, Edmund A. | Smith, Edmund Arthur"
8882,"AMES, J",paper_has_no_doi
8884,"SOHONI, NK",paper_has_no_doi
8886,"SPRINGER, ME",paper_has_no_doi
8887,"STILLMAN, SM",paper_has_no_doi
8890,"SWACK, LG",paper_has_no_doi
8891,"TABER, M",paper_has_no_doi
8893,"THOMAS, PT",paper_has_no_doi
8895,"TIDWELL, BJ",paper_has_no_doi
8896,"SINCLAIR, LG",paper_has_no_doi
8898,"TOMAINO, L",paper_has_no_doi
8901,"TREGER, H",paper_has_no_doi
8902,"TULLY, JB",paper_has_no_doi
8904,"UNDERWOOD, MM",paper_has_no_doi
8905,"UNDERWOOD, ED",paper_has_no_doi
8906,"URSEKAR, HS",paper_has_no_doi
8907,"VAID, KN",paper_has_no_doi
8909,"VIGGIANO, M",paper_has_no_doi
8911,"WALKER, A",paper_has_no_doi
8913,"WARHAM, J",paper_has_no_doi
8915,"WATSON, G",paper_has_no_doi
8916,"WEINGARTEN, S",paper_has_no_doi
8917,"WEISFELD, D",paper_has_no_doi
8918,"LASER, MS",paper_has_no_doi
8919,"WEISS, M","papers_disagree: Weiss, Melissa | Weiss, Myra"
8925,"WINCOTT, E",paper_has_no_doi
8926,"WINN, L",paper_has_no_doi
8929,"ZIETZ, D",paper_has_no_doi
8930,"ADLER, M",paper_has_no_doi
8931,"AHMAD, I",paper_has_no_doi
8933,"ARNOLD, HM",paper_has_no_doi
8935,"BACON, MH",paper_has_no_doi
8936,"BALDWIN, B",paper_has_no_doi
8937,"BARTLETT, HM","papers_disagree: Bartlett, Harriet M. | Bartlett, Harriett M."
8943,"BHATIA, VB",paper_has_no_doi
8944,"URRAHMAN, R",paper_has_no_doi
8948,"BLUMBERG, DD",paper_has_no_doi
8951,"VANDERSCHIE, R",no_matching_crossref_surname
8953,"BOMANBEHRAM, BK",paper_has_no_doi
8958,"BROWN, CR",paper_has_no_doi
8959,"HELLINGER, ML",paper_has_no_doi
8960,"BULSARA, JF",paper_has_no_doi
8961,"BURGESS, RS",paper_has_no_doi
8962,"BURNETT, M",paper_has_no_doi
8963,"BUTLIN, E",paper_has_no_doi
8964,"BUTTERWORTH, E",paper_has_no_doi
8965,"CARDARELLE, JA",paper_has_no_doi
8968,"CASSIDY, H",paper_has_no_doi
8969,"ALDRIDGE, MJ",paper_has_no_doi
8971,"CHIMEZIE, A",paper_has_no_doi
8972,"CLARKESTEWART, A",paper_has_no_doi
8973,"CLINE, PL",paper_has_no_doi
8974,"CLOUGH, M",paper_has_no_doi
8975,"COOK, CF",paper_has_no_doi
8976,"CYPHER, J",paper_has_no_doi
8977,"EIDELMAN, S",paper_has_no_doi
8981,"FLACK, R",paper_has_no_doi
8983,"FLEGG, D",paper_has_no_doi
8984,"FOGELMAN, KR",paper_has_no_doi
8991,"GARZINO, SJ",paper_has_no_doi
8993,"GOEKE, JC",paper_has_no_doi
8995,"GOPALAPILLAI, P",paper_has_no_doi
8999,"GUJARATI, LS",paper_has_no_doi
9000,"MALVA, R",paper_has_no_doi
9001,"GUMBINER, MJ",paper_has_no_doi
9004,"HALL, RA",orphaned_row_no_links
9006,"HARDY, J",paper_has_no_doi
9009,"HILLMAN, L",paper_has_no_doi
9010,"KAPLAN, KO",paper_has_no_doi
9011,"HOLDRIDGE, EA",paper_has_no_doi
9014,"JACKMAN, R",paper_has_no_doi
9018,"JOHNSON, AL",paper_has_no_doi
9020,"JONES, EO",paper_has_no_doi
9021,"JOSLYN, CP",paper_has_no_doi
9022,"KAHN, LG",paper_has_no_doi
9024,"WESTON, HB",paper_has_no_doi
9025,"KHINDUKA, SK",paper_has_no_doi
9027,"KINNERSLEY, SC",paper_has_no_doi
9029,"KORBELIK, KH",paper_has_no_doi
9033,"KUSHIN, F",paper_has_no_doi
9038,"LINSK, N",paper_has_no_doi
9040,"LORBER, J",paper_has_no_doi
9041,"SATOW, R",paper_has_no_doi
9044,"MAHONEY, K",paper_has_no_doi
9045,"MAHONEY, MJ",paper_has_no_doi
9051,"MCCOY, T",paper_has_no_doi
9052,"PENICK, EC",paper_has_no_doi
9053,"POWELL, BJ",paper_has_no_doi
9054,"READ, MR",paper_has_no_doi
9056,"MILLER, SI",sibling_same_surname_on_paper
9057,"KIM, M",paper_has_no_doi
9058,"KUTZ, N",paper_has_no_doi
9059,"LOZIER, J",paper_has_no_doi
9060,"MISENHEIMER, B",paper_has_no_doi
9063,"MORRIS, A",paper_has_no_doi
9064,"ANDERSON, D","papers_disagree: Anderson, Delwin | Anderson, Dinah"
9066,"MOSELEY, L",paper_has_no_doi
9067,"MUHLBERGER, EV",paper_has_no_doi
9068,"MURRAY, AF",paper_has_no_doi
9069,"BERRILL, A",paper_has_no_doi
9073,"PALMERA, PJ",paper_has_no_doi
9078,"PLIONIS, BM",paper_has_no_doi
9080,"RIESSMAN, CK",paper_has_no_doi
9081,"ROHDE, WL",paper_has_no_doi
9086,"SAINSBURY, EE",paper_has_no_doi
9089,"SCHLACHTER, RH",paper_has_no_doi
9094,"SHELLHASE, LJ",two_same_surname_authors_on_paper
9099,"SOKOL, JM",paper_has_no_doi
9100,"SOLOMON, B",paper_has_no_doi
9102,"SPARER, EV",paper_has_no_doi
9103,"TEWART, JL",paper_has_no_doi
9106,"STOECKEL, J",paper_has_no_doi
9107,"STERNE, M",paper_has_no_doi
9109,"STROMER, WF",paper_has_no_doi
9111,"TALBOT, P",paper_has_no_doi
9124,"TRIMBLE, WBS",crossref_initials_only
9128,"WALSH, RJ",orphaned_row_no_links
9130,"WEAVER, ET",paper_has_no_doi
9132,"WEINBERG, MH",orphaned_row_no_links
9133,"WEINER, RI",paper_has_no_doi
9136,"WHITAKER, D",paper_has_no_doi
9138,"WILLIAMS, T",paper_has_no_doi
9139,"WILLS, WD",paper_has_no_doi
9140,"WILSON, P","papers_disagree: Wilson, Pamela | Wilson, Paul"
9143,"WOLFE, BR",paper_has_no_doi
9144,"WOLFE, G",paper_has_no_doi
9146,"WOOD, V",paper_has_no_doi
9150,"ZAMORA, MD",paper_has_no_doi
9151,"CLINE, K",paper_has_no_doi
9156,"ALT, E",paper_has_no_doi
9161,"ARONOW, R",paper_has_no_doi
9163,"BATLEY, R",paper_has_no_doi
9165,"WYNNE, D",paper_has_no_doi
9166,"BERKUN, E",paper_has_no_doi
9167,"BERRY, ME",paper_has_no_doi
9168,"BLACK, JC",paper_has_no_doi
9175,"BRICKNER, A",paper_has_no_doi
9176,"BRODY, SJ",paper_has_no_doi
9177,"BROWN, AG",paper_has_no_doi
9179,"CAFFERTY, PS",paper_has_no_doi
9180,"CALDER, A",paper_has_no_doi
9181,"CARR, JH",paper_has_no_doi
9184,"CHAFETZ, JS",paper_has_no_doi
9185,"SAMPSON, P",paper_has_no_doi
9186,"BECK, P",paper_has_no_doi
9190,"CHAMBERS, M",orphaned_row_no_links
9192,"CHINLUND, SJ",paper_has_no_doi
9193,"CHOMMIE, PW",paper_has_no_doi
9198,"COLE, GF",paper_has_no_doi
9200,"COLLINS, MJ",paper_has_no_doi
9201,"RODMAN, DH",paper_has_no_doi
9202,"KAPPY, MS",paper_has_no_doi
9204,"CROSS, M",paper_has_no_doi
9205,"DALLAS, D",paper_has_no_doi
9207,"DERR, DA",paper_has_no_doi
9209,"DORRUCCI, F",paper_has_no_doi
9210,"DOWLING, SA",paper_has_no_doi
9212,"MCCLURE, JF",paper_has_no_doi
9213,"FITZJOHN, J",paper_has_no_doi
9214,"FORTIN, AJ",paper_has_no_doi
9220,"GILBERT, GC",paper_has_no_doi
9223,"GLYNN, TP",paper_has_no_doi
9225,"GOLDEN, D",paper_has_no_doi
9227,"GOODMAN, JA",paper_has_no_doi
9228,"GREENBERG, M",paper_has_no_doi
9231,"HAMILTON, R",paper_has_no_doi
9235,"HEARN, G",paper_has_no_doi
9236,"HENDERSON, R",paper_has_no_doi
9238,"HIRSCH, A",paper_has_no_doi
9245,"HARRISON, K",paper_has_no_doi
9247,"HUNT, S",paper_has_no_doi
9248,"HUSBY, RD",paper_has_no_doi
9249,"JACOBSON, R",paper_has_no_doi
9250,"JAFFE, E",orphaned_row_no_links
9263,"KNOTT, BH",paper_has_no_doi
9269,"LISTER, HL",paper_has_no_doi
9274,"MANDELL, B","papers_disagree: Mandell, Barbara | Mandell, Betty"
9277,"ROONEY, HL",paper_has_no_doi
9282,"MELD, MB",paper_has_no_doi
9284,"HAUG, M",paper_has_no_doi
9287,"BRUCE, JD",paper_has_no_doi
9288,"HORVITZ, D",paper_has_no_doi
9298,"TUREM, J",orphaned_row_no_links
9303,"OPTON, EM",paper_has_no_doi
9306,"PARKER, RA",paper_has_no_doi
9307,"PAYNE, JE",paper_has_no_doi
9309,"PETERSON, V",paper_has_no_doi
9315,"POWER, MJ",paper_has_no_doi
9316,"ASH, PM",paper_has_no_doi
9318,"SIREY, EC",paper_has_no_doi
9320,"PRATT, GE",paper_has_no_doi
9321,"WARD, RI",paper_has_no_doi
9326,"REICH, I",paper_has_no_doi
9333,"ROSENHAN, DL",crossref_initials_only
9335,"RUDDOCK, R",paper_has_no_doi
9336,"RUSSELL, K",paper_has_no_doi
9345,"SEVY, TD",orphaned_row_no_links
9346,"SHIREMAN, CH","papers_disagree: Shireman, Charles H. | Shireman, Charls H."
9349,"SKARNULIS, E",paper_has_no_doi
9352,"SNELLING, J",paper_has_no_doi
9355,"SYKES, T",paper_has_no_doi
9357,"TEMPLETRUJILLO, RE",paper_has_no_doi
9359,"TILLEY, M",paper_has_no_doi
9366,"VICKERY, A",paper_has_no_doi
9374,"WALLER, E",paper_has_no_doi
9375,"WALLEY, J",paper_has_no_doi
9377,"DEMOLL, L",paper_has_no_doi
9380,"WEISSMAN, M",paper_has_no_doi
9381,"WESTLAND, P",paper_has_no_doi
9382,"WHATCOTT, WE",paper_has_no_doi
9383,"HO, L",paper_has_no_doi
9384,"FIELDER, L",paper_has_no_doi
9385,"WILLISON, RB",orphaned_row_no_links
9387,"RUBEIZ, GM",paper_has_no_doi
9388,"AKINTOLA, K",paper_has_no_doi
9391,"ALLISON, JL",paper_has_no_doi
9393,"ANDERSON, DJ",paper_has_no_doi
9394,"ANGLIM, EE",paper_has_no_doi
9395,"ANIEBONA, JM",paper_has_no_doi
9398,"BAINE, S",paper_has_no_doi
9401,"BANKE, AL",paper_has_no_doi
9402,"GARNER, NM",paper_has_no_doi
9411,"BOCOCK, R",paper_has_no_doi
9412,"BOLLAS, C",paper_has_no_doi
9413,"BOTFELD, FJ",paper_has_no_doi
9414,"BOWLDEN, SA",paper_has_no_doi
9415,"BOYD, C",paper_has_no_doi
9416,"ROLLINS, B",paper_has_no_doi
